20,9640,14925,408,34039,28600,
18237,15261,16372,22938,27160,6623,
18245,6764,
18248,1,29,152,191,221,
18256,11027,7702,6117,23074,25627,
18257,660,2739,5228,6239,10562,
18266,133,3807,3865,4177,4502,
18270,33459,6805,23316,30162,35904,
18275,33726,221,4208,8674,17473,
18296,17522,26163,11314,22445,22736,
18304,17879,31979,34044,19751,6628,
18335,19633,29475,31834,14099,2339,
18341,1807,4922,6810,13003,13997,
18374,4878,11844,13176,9808,35474,
18377,15342,26623,27424,34660,14932,
18387,31534,1610,29582,27094,8864,
18391,4460,28091,4715,12560,19909,
18398,4108,4424,4494,6269,18966,
18403,26432,21646,35312,15516,7582,
18411,81,1169,1743,2487,2541,
18420,562,844,5592,8454,8613,
18454,7275,34592,
18455,214,5250,9711,11273,11478,
18459,214,5250,9711,11273,11478,
18501,283,1359,1589,2133,4292,
18524,1183,2557,2828,3284,3460,
18529,28333,34404,31411,1832,4419,
18539,4968,28272,4012,29841,7790,
18549,25098,4741,6817,8252,12090,
18572,5563,6372,7069,7731,12764,
18575,17470,23521,24557,25941,26507,
18582,3035,5824,12039,12420,14057,
18596,24356,5931,7582,35312,10440,
18634,23462,24832,16030,34813,5737,
18666,302,429,1947,2783,4871,
18672,21398,3027,5021,6493,12059,
18674,26540,9055,29224,271,562,
18689,22867,10835,7607,19909,14776,
18692,25775,3440,10293,1332,29841,
18696,2734,654,14420,35960,6712,
18705,18187,13061,32560,14496,12324,
18736,474,1057,5869,6820,6821,
18744,27817,
18758,22312,221,5923,25359,25834,
18759,1589,4292,6277,6987,7104,
18761,2940,2951,3755,4342,4597,
18776,15276,23510,12786,7812,9925,
18785,20545,6009,11066,7010,17378,
18788,3847,4823,6675,13032,13365,
18796,1188,9114,8767,30148,18374,
18800,15517,25723,26501,992,1504,
18817,437,1139,5005,5900,6773,
18831,6818,14253,19493,20276,33145,
18847,7702,11027,35087,35165,35367,
18850,40,26374,3847,4362,4823,
18878,1832,4419,8035,8292,10841,
18881,2439,24308,27409,11019,27524,
18884,562,844,8454,14818,17119,
18892,11653,21328,17261,34994,23250,
18901,21665,31310,11137,24143,4012,
18916,22990,33979,5083,11766,19638,
18963,7860,31866,7356,15026,10293,
18984,766,19751,261,437,1139,
18987,7923,10257,35635,7213,5698,
19009,2168,35877,24605,16533,38,
19010,17937,221,5923,25359,25834,
19012,16838,24957,15942,24118,15830,
19023,215,2444,6850,7196,11566,
19033,2635,5483,5370,14316,3348,
19066,5971,167,819,1378,2556,
19084,1763,13014,27560,26582,26239,
19101,16027,1539,1799,1949,6137,
19103,7522,19993,20424,20942,25472,
19127,3265,32648,8505,27002,31983,
19168,665,1846,1851,2173,2534,
19172,11073,853,5083,11766,15660,
19182,2136,280,1511,4537,5963,
19185,14420,6891,17590,20546,6712,
19194,13462,21722,2716,32923,22066,
19200,10018,
19240,22905,23563,34449,15877,17667,
19243,6376,8234,14218,19697,23086,
19250,7313,21261,25943,28537,444,
19252,34731,5563,6372,7069,7731,
19259,1299,1373,3407,4699,6981,
19260,1603,2121,3394,5504,8928,
19261,1013,3027,5021,6493,8944,
19262,21224,34854,588,1618,2945,
19271,26685,13868,12162,11220,17882,
19300,1,29,152,549,1046,
19351,35494,28839,14365,30925,34519,
19372,4502,14420,32112,6712,19829,
19429,5309,15460,28358,30896,2333,
19439,1013,2371,3027,5021,6493,
19446,14159,21320,26133,32065,20345,
19467,29,1998,2330,4630,4640,
19475,612,705,1170,2429,2823,
19478,16920,23799,23828,28950,32794,
19493,6818,14253,20276,33145,35386,
19520,23423,
19535,35210,9706,14202,21465,30575,
19581,665,1846,1851,2173,4220,
19588,948,2114,2706,5423,12441,
19611,8145,1365,19898,9055,3833,
19621,40,3847,4362,4823,6642,
19653,10729,24511,9840,11934,10918,
19657,11288,12485,29046,33876,30220,
19659,23465,3068,25534,17144,12564,
19668,1,29,152,1153,1222,
19675,4095,1160,1183,2557,2828,
19682,19898,8145,22037,10858,11443,
19695,133,3807,3865,4177,4502,
19751,1618,1888,2680,2927,4007,
19762,26736,31936,32523,20770,23675,
19778,555,2280,3197,3367,5882,
19811,5392,8652,14739,16273,17508,
19814,10484,18333,22041,1748,4081,
19829,711,14628,654,1313,2483,
19844,27156,14295,14549,2823,17421,
19862,4289,26286,20901,5528,30907,
19870,29676,6414,25735,22324,24041,
19876,1057,5869,6820,6821,9804,
19885,1617,17110,11047,25415,29144,
19892,20536,32741,6981,7783,8512,
19909,7607,10835,18689,22867,7179,
19919,283,11507,948,2706,15578,
19927,1445,1576,3599,5702,7460,
19928,20175,25924,19478,7890,12833,
19931,15548,16320,18405,22723,26569,
19943,133,3807,3865,4177,4502,
19949,7661,21289,25924,10186,1,
19950,11362,11751,14214,25224,32548,
19967,28831,15676,33423,5651,3894,
19988,376,2000,4752,5462,5958,
20040,2493,3653,4663,7495,10807,
20047,4825,7468,10158,11127,17381,
20050,8229,19418,211,334,926,
20062,11019,35449,2439,3683,18881,
20081,17831,21608,27710,32581,1899,
20084,664,23330,28968,20493,26596,
20086,32570,
20094,167,819,1378,2346,2556,
20098,10554,21739,22286,191,6265,
20106,14630,11461,13995,2439,124,
20145,35288,7213,20227,109,153,
20151,6561,27117,30588,10337,16920,
20166,727,1234,1629,2176,2434,
20169,124,261,437,543,1139,
20185,25878,31023,2775,32905,5801,
20195,11603,29828,280,2447,4537,
20208,15910,18573,7728,8134,10006,
20215,15037,24002,34622,17274,30594,
20221,280,4537,5963,7509,14469,
20227,3538,3735,8189,11643,14457,
20254,261,437,543,1139,1197,
20277,1956,2668,4284,10836,25995,
20281,25101,22241,29035,3349,21606,
20294,13829,28387,35853,20973,775,
20299,284,458,466,504,574,
20313,11009,
20344,28395,7457,12904,17169,11438,
20345,133,3807,3865,4177,4502,
20346,28626,21862,15261,16372,2917,
20355,511,31331,9982,17486,32759,
20356,1832,4419,8292,10841,11621,
20389,25862,3073,3291,4180,7272,
20400,854,4308,10862,14397,16811,
20424,7522,19993,20942,19103,29148,
20428,1832,4419,8035,8162,8292,
20430,27957,2500,5178,5302,9146,
20433,2959,14538,22033,27112,5486,
20446,1947,29224,35574,7076,1895,
20464,32133,19846,12321,7117,12205,
20469,2610,1299,1373,3407,4699,
20473,4939,11031,13564,27702,31160,
20493,73,190,1105,5460,7002,
20507,29064,2603,261,1139,4342,
20515,8512,25685,31438,7686,20536,
20517,12501,22862,33878,15715,17301,
20531,2628,3788,6142,35927,740,
20533,23952,2642,4048,7620,12480,
20536,427,1299,1373,2142,2219,
20543,2113,2508,3490,19562,25392,
20545,81,373,1169,1264,1555,
20546,14926,15124,19372,654,14420,
20561,167,819,1378,2556,3103,
20579,846,4226,9059,10622,21331,
20586,18187,1960,7934,8322,10898,
20649,17854,29512,406,26224,27409,
20680,1916,4697,4755,6193,9435,
20684,19829,711,24899,6009,7010,
20688,11686,12249,14846,17862,23169,
20689,35950,32703,26583,4005,18083,
20700,35503,27307,8674,16933,17473,
20713,1947,4193,29189,34559,22744,
20747,30102,3108,11458,32804,12726,
20752,81,1169,1743,2487,2541,
20760,3197,40,555,2280,3847,
20770,19762,26736,31936,33303,32523,
20775,1934,4209,5254,5783,6141,
20779,4918,11268,11965,12146,12287,
20792,2313,7031,7399,8890,10197,
20798,1568,21836,32676,4086,4655,
20817,665,1846,1851,2173,2534,
20818,3068,25534,28063,1004,12931,
20824,31762,26936,11993,15906,12953,
20849,35960,29693,1057,5869,6820,
20851,31483,12320,23911,6117,23074,
20857,1738,2124,2500,3031,3433,
20860,214,1401,3905,5250,9711,
20866,34650,2313,4016,4123,7031,
20877,35494,9702,27412,10960,19653,
20896,27137,28684,5137,29047,32570,
20901,29974,25982,18524,7679,11753,
20902,7506,8820,13625,13895,9177,
20921,16053,18513,6155,35208,20531,
20929,35121,21739,22905,30807,4354,
20937,29433,13330,34571,11557,7956,
20955,8005,10210,4665,5480,6686,
20958,25711,27816,17111,10688,19467,
20967,33432,
20973,1,29,152,191,221,
21006,948,2114,2706,5423,15386,
21015,15037,20215,24002,34622,17274,
21022,280,4537,4633,5963,7509,
21023,2690,8035,8162,9105,15312,
21037,19829,31460,15312,33304,418,
21047,3847,4823,10001,13365,16168,
21072,4551,5423,8360,10549,12566,
21074,1727,1769,9630,12833,35620,
21082,17771,1353,17246,12375,30204,
21109,153,1682,1839,3463,4011,
21119,4145,4197,7764,9867,12487,
21126,302,429,1947,4871,6984,
21143,12375,1183,2828,3460,5422,
21149,16616,35404,2500,9146,20172,
21150,12099,13717,14462,20677,26063,
21168,12370,16504,23269,24136,25237,
21177,5801,25433,27883,34164,31023,
21182,30084,299,20460,26843,6933,
21196,8132,12503,15320,15816,16760,
21224,1618,1888,2680,2927,4007,
21230,32597,6511,6127,827,6767,
21238,8512,25685,31438,7686,20536,
21240,17246,1353,5370,31490,31455,
21261,11081,6455,18210,20037,21042,
21264,2904,33877,30961,7453,23869,
21267,2313,7031,7399,8890,10197,
21274,10080,16335,7950,21217,25443,
21278,29035,12375,25101,22241,23884,
21286,27816,27817,
21320,133,3807,3865,4177,4502,
21347,1057,5869,6820,6821,9804,
21358,6686,9606,11998,13493,17698,
21364,1759,2513,3824,8151,8669,
21370,18572,24512,6372,7069,7731,
21384,20108,9330,30572,
21402,33015,35435,81,336,1169,
21411,4918,11965,12887,17852,22829,
21421,16817,17321,415,2870,26218,
21422,660,2739,5228,6239,10562,
21430,28182,17801,10042,20446,8050,
21456,8623,20098,30411,191,1486,
21495,12245,26806,11910,23485,7051,
21519,31968,4847,32112,10161,34107,
21530,17492,20689,6394,15711,11446,
21540,3406,7341,8568,10874,11617,
21549,1548,23415,25497,28705,855,
21604,4112,18788,12903,20446,
21605,9387,17368,1035,32980,32609,
21608,17831,20081,27710,32581,1899,
21610,665,1846,1851,2173,2534,
21616,16118,21984,5801,21177,25433,
21627,4158,13392,29274,34113,34659,
21629,13599,13644,2815,4789,12335,
21630,2642,4048,7620,12480,13617,
21646,19553,3982,15049,17645,10623,
21673,9883,25549,15360,8050,32597,
21674,7680,22596,24562,27326,35677,
21685,35474,19429,31959,14085,
21692,845,4234,5505,6279,7073,
21703,8135,2577,35208,1,29,
21706,992,1504,12908,19211,20755,
21708,1668,6163,13902,30193,7946,
21715,3768,4188,6687,7572,8160,
21718,1050,8518,9729,10111,11080,
21722,17301,6764,31934,26075,
21728,15723,5670,34146,7035,2635,
21730,124,261,437,543,766,
21739,4529,8623,20098,30411,191,
21740,1603,2121,3394,8358,8928,
21744,33665,38,23645,12514,735,
21747,15910,20208,19479,14995,31807,
21754,73,190,430,1105,5460,
21755,7858,15643,16589,17555,13393,
21760,151,7707,19578,21350,31694,
21778,26963,5462,5958,6958,10734,
21785,2163,11719,15677,20594,23631,
21790,6588,16616,35404,2500,5302,
21798,9961,2500,5302,9146,12048,
21801,6642,
21810,17590,11066,8512,25685,4605,
21863,1832,4419,8035,8292,10841,
21871,5592,8613,14525,18762,26452,
21883,9444,28914,32557,4367,5675,
21884,492,10579,34849,
21891,215,2444,6850,7196,11566,
21908,22740,261,8566,26461,21863,
21939,10158,17381,25616,30143,21289,
21952,1832,4419,8035,8292,10841,
21956,6136,10180,28702,19009,25122,
21961,21240,25054,302,429,695,
21974,4283,6555,6353,20870,26091,
21988,7451,11519,13432,19690,36028,
22028,334,10536,13622,20065,24680,
22037,14411,133,18266,15199,32065,
22043,4158,5114,8816,13392,14439,
22056,5651,15676,33423,19810,6127,
22064,3753,3847,4823,4930,7090,
22066,261,437,543,1139,1197,
22075,17844,29574,32598,2772,20055,
22089,9055,24104,29224,26540,22279,
22090,20062,2124,3031,3411,3433,
22222,21443,31096,
22229,9293,10862,14397,16811,18603,
22234,11362,14214,25224,29143,32548,
22241,29035,25101,30558,20281,7412,
22253,1759,2513,3824,5991,8151,
22256,427,1299,1373,2142,3407,
22267,2834,6195,21217,22761,23614,
22286,21739,30807,20098,10554,4354,
22299,10410,13321,14394,16923,17797,
22312,221,33726,28488,1486,24284,
22324,4755,6193,9435,11603,13565,
22368,24760,13014,30652,26330,1763,
22376,28489,22565,3394,16870,30,
22393,5309,7736,14519,15460,21297,
22400,26443,23794,6066,7522,19993,
22404,20062,22090,146,16235,18116,
22422,1844,2191,14845,15258,17812,
22423,15723,1460,5700,6985,8470,
22434,9537,2816,24001,7424,73,
22455,35960,18880,32771,4825,19491,
22457,27298,3243,4948,8358,9401,
22464,10948,25016,28020,29621,3768,
22468,33025,1,29,152,549,
22471,21320,14411,18266,32065,26133,
22475,1618,2927,4231,8495,10132,
22499,853,2828,3460,5083,5422,
22502,12167,473,1264,3120,3174,
22519,2552,31900,33425,19172,28373,
22532,613,2224,4145,4197,5288,
22565,22376,27298,3394,28489,8514,
22594,1234,17470,23521,24557,25941,
22607,4305,
22619,612,705,1170,2429,2823,
22625,4108,4424,4494,6269,13657,
22628,19778,2280,3452,5882,32692,
22643,1603,2121,8358,8928,9401,
22675,4825,7468,19491,35960,22455,
22685,81,1169,1743,2487,2541,
22729,31520,2182,3410,19174,25239,
22740,711,1832,4419,8035,8162,
22742,906,1960,3128,5375,7934,
22744,29224,713,26322,7076,29189,
22759,3799,4497,5870,7205,10314,
22791,2239,4304,31647,34768,25672,
22793,3833,4741,12571,14315,34235,
22796,660,2739,12753,18052,5228,
22799,1355,2109,3620,7051,8969,
22811,5923,25359,25834,35853,29884,
22848,1411,2182,3410,10390,11039,
22852,20525,9804,23448,23655,14254,
22856,22742,31647,34768,18187,1182,
22859,17901,18083,20901,22499,23215,
22862,12501,20517,22324,33878,15715,
22869,1918,3606,16272,33007,34859,
22882,588,2945,3277,13458,14349,
22884,2388,3570,5404,7039,12028,
22900,15799,7898,20955,27392,2574,
22905,4529,8623,20098,30411,191,
22926,17381,25616,10158,11127,25653,
22927,302,429,5560,6984,8576,
22938,16372,15261,15617,18237,4236,
22953,21540,831,3406,4624,5399,
22969,1810,3799,4445,10314,21021,
22981,153,173,1682,1839,2271,
22994,12875,31617,173,2271,12268,
23021,261,437,1139,1197,2254,
23034,10458,7700,22919,23997,30813,
23087,1624,5004,7207,11863,11940,
23100,24041,2609,1292,12587,6168,
23142,6038,7451,10077,11519,13432,
23164,2458,21754,27926,73,190,
23193,12469,
23206,18962,33473,28626,24500,20346,
23215,6009,7010,13061,16323,2557,
23245,24706,16225,26049,20037,21042,
23250,302,429,1947,4871,6984,
23293,6888,6958,11713,21157,23633,
23310,27839,21422,21692,14592,660,
23311,153,3463,4011,5690,6263,
23330,1299,1373,1603,2121,3407,
23390,31968,19695,21320,133,4847,
23394,16157,4280,30139,15381,26049,
23395,4918,11268,11965,12146,12287,
23415,29840,1359,8869,10317,16965,
23423,17879,4461,34044,19439,21398,
23426,474,1057,2439,2677,3892,
23444,34303,13043,2313,5309,5846,
23465,8969,9265,17144,12564,10805,
23485,284,458,466,504,574,
23486,29189,2239,2493,3653,4304,
23504,4681,6959,7684,14909,16174,
23510,261,1139,1197,2254,2616,
23520,7991,28388,32965,2198,3496,
23533,19562,35494,10150,4425,1182,
23555,2676,12421,17103,12255,22799,
23560,21488,4228,15991,16129,30851,
23563,34449,19240,17667,31979,33653,
23574,17796,4831,711,1415,1428,
23583,1115,1927,11543,14413,15133,
23588,22455,825,1091,1974,2425,
23598,14515,16004,12191,22884,12042,
23614,2834,6195,1359,2133,3073,
23629,695,2026,2113,2508,3490,
23632,2001,6253,33862,11866,24434,
23638,2820,34559,13461,33792,11734,
23645,21744,34899,38,355,1445,
23647,6009,5852,12042,11631,13326,
23650,35935,17086,665,765,1763,
23675,2109,32853,3620,7051,21495,
23678,34449,31979,17937,34060,23563,
23686,16593,
23707,2224,4145,4197,7764,9867,
23735,20410,5404,12028,19054,18212,
23794,1013,3027,5021,6493,8944,
23798,10150,21422,27839,21601,2439,
23801,15685,1933,5197,14458,17205,
23804,3065,3837,4339,4845,6577,
23824,14703,6095,12714,34489,20377,
23829,13013,6832,6138,31934,32570,
23839,7179,32920,16422,6258,1748,
23858,14628,31901,3406,7341,8568,
23865,31653,34572,34311,7848,11320,
23869,2904,16825,27668,33877,31,
23884,18071,845,4234,5505,22795,
23892,30353,35080,35794,27817,
23895,376,3484,4879,5004,5462,
23896,2532,25147,19949,6808,18788,
23897,35202,7747,30480,10541,27094,
23913,3420,555,10562,22070,31184,
23915,20469,15987,28904,5291,27817,
23942,4425,15323,15678,16560,27177,
23945,1183,2828,3460,5422,5615,
23952,25943,28537,2642,4048,7620,
23962,26463,7199,10001,13686,18021,
23966,33615,32598,27551,1,29,
23977,334,1951,3755,4342,4597,
23978,8252,14968,1169,1266,1353,
23989,4888,6838,10810,19981,25778,
24001,109,2232,3937,4147,7442,
24002,15037,34622,30594,7898,33647,
24025,665,765,1763,1846,1851,
24041,17381,21331,25616,26395,395,
24049,3792,13230,20212,25191,12431,
24082,3366,8938,9213,12770,15835,
24085,1,29,152,468,549,
24104,9055,29224,26540,13801,29098,
24111,35494,10960,331,23533,376,
24118,16838,24957,2114,2706,5423,
24143,1810,3799,4445,7205,10314,
24164,25290,3027,5021,6493,12059,
24167,2902,8132,12503,15320,15816,
24174,22744,23257,6560,27200,171,
24183,10944,13087,2656,4438,32673,
24212,7010,6009,373,9254,16323,
24220,741,4350,27332,32365,32809,
24233,9477,17141,22055,8971,18761,
24234,24041,33452,31934,13013,10918,
24248,665,1846,1851,2173,2534,
24259,31023,25878,20185,32905,2775,
24277,18776,23510,25862,20106,11497,
24284,1,29,152,191,221,
24295,3084,18493,25454,33735,2776,
24337,1,29,152,1153,1222,
24356,35312,2092,8783,9898,23363,
24362,8743,12619,15360,7103,
24406,5125,9090,21999,25268,26811,
24434,5563,6372,7069,7731,12764,
24440,22862,7911,8796,25917,16304,
24465,28909,27983,17128,15877,17796,
24477,31267,13620,985,4081,4121,
24481,35449,23510,261,8566,30314,
24488,20446,
24490,5081,6228,19871,33264,4655,
24500,27160,6623,15261,16372,18237,
24509,33452,10217,29595,8811,35750,
24511,8232,20098,10235,17378,13061,
24516,4108,4424,4494,6269,18398,
24545,14630,23563,16716,17667,21037,
24560,12320,20851,23911,27674,4,
24572,21908,766,28488,24760,33653,
24605,1603,2026,2113,2121,3490,
24613,18575,5680,12258,34007,33915,
24629,2500,5081,5302,6067,6228,
24668,25106,24511,2623,7275,5598,
24672,25058,191,1486,6265,8623,
24713,9193,18643,22953,2401,10042,
24726,415,21230,
24739,1102,1160,8882,9358,9983,
24750,2447,5384,6342,9533,14361,
24760,12716,26769,22905,21739,15820,
24766,32717,20670,15085,28904,13376,
24779,5804,3538,3735,8189,14457,
24787,18987,23962,18705,13801,3292,
24809,20432,31275,26872,17368,6623,
24818,741,4350,27332,32365,32809,
24831,11100,11928,418,5351,11743,
24870,16015,14604,109,2232,2815,
24897,18736,32532,474,1057,5869,
24899,711,30812,654,831,1313,
24914,6295,9911,1964,6292,8696,
24940,21052,34146,5285,35926,15723,
24947,2124,3031,3433,3915,7181,
24956,1807,13003,13997,15114,15116,
24961,29317,32664,12965,1950,7292,
24967,17905,7784,34592,
24987,8145,1365,12645,19898,16476,
24991,35087,17535,32214,10495,588,
25007,3127,6915,7598,10162,10794,
25024,1,29,152,549,1046,
25054,6624,3632,22927,21240,1884,
25058,34060,775,27751,30411,13829,
25071,845,4234,5505,22795,29229,
25085,34132,588,1357,3277,11844,
25101,29035,22241,30558,845,4234,
25102,3847,4823,13365,16168,26138,
25106,6038,7451,10077,11519,13432,
25122,6136,10180,21956,28702,9490,
25147,19562,23896,612,705,1170,
25225,26252,1336,5218,28746,12860,
25236,28669,
25247,19643,22382,25518,9679,26936,
25250,17349,26075,20866,6511,29158,
25251,9797,34509,30220,20684,6168,
25265,511,31331,6456,13497,9982,
25277,5110,
25288,7906,
25325,1,29,152,1153,1222,
25357,2783,
25358,191,1486,6265,8623,13419,
25359,1,29,152,191,221,
25361,14628,654,1313,2483,2733,
25373,11379,4105,12953,22342,33060,
25399,846,4226,4825,7468,9059,
25404,21908,344,31378,24572,33653,
25424,13498,17714,1292,6168,2461,
25426,29098,26540,29224,29189,1947,
25443,11803,12551,22194,23466,27302,
25448,2776,3384,15060,15834,18493,
25465,20857,28914,13848,28870,25658,
25472,985,13586,20164,21279,25249,
25486,1392,12840,26411,35202,6360,
25497,1548,21549,28705,23415,32169,
25514,27524,28553,1456,27619,10808,
25521,21217,25443,1160,24331,27444,
25549,8050,3367,18033,9082,32597,
25550,33792,1160,3457,11519,13432,
25573,3894,6213,13188,28952,29130,
25590,562,844,8454,14818,17119,
25599,9293,10862,14397,16811,18603,
25606,33711,3673,
25608,664,1603,2121,3394,8358,
25636,3243,10349,34867,30777,81,
25656,32965,22504,25733,31319,35179,
25658,21368,25465,26263,30056,4316,
25684,11968,11122,18273,24233,11660,
25685,1299,1373,2142,3407,4605,
25694,9559,15819,16725,32959,33303,
25735,3366,3496,8938,9213,15835,
25779,5361,7652,10089,13207,14231,
25817,3127,6915,7598,10162,10794,
25834,1,29,152,191,221,
25845,31760,32960,7985,
25856,1738,2124,3031,3433,3915,
25878,20185,2775,31023,32905,5801,
25896,16129,21488,29322,30851,31511,
25906,1057,5869,6820,6821,9804,
25917,16920,23799,23828,28950,32794,
25937,27567,17056,19200,32609,10133,
25948,3016,6909,21355,30890,35886,
25950,30494,7221,20344,22468,9054,
25964,4529,8623,20098,30411,191,
25982,474,1057,2439,2677,3892,
25999,612,705,1170,2429,2823,
26000,27811,14850,15258,11547,8488,
26006,280,4537,4633,5963,7509,
26028,28379,4741,12571,34235,31983,
26049,15381,24706,19992,17771,23245,
26051,10898,1934,5254,5783,6172,
26061,853,5083,11766,15660,19638,
26062,1406,3698,34583,17084,21053,
26075,8920,35045,5429,11940,21928,
26133,133,3807,3865,4177,4502,
26189,6496,20815,33449,31297,20428,
26209,1313,2483,2733,2841,3672,
26218,11411,21421,13376,3943,12619,
26221,20723,29210,7103,11009,1425,
26224,336,1555,1796,3344,3348,
26239,11803,12551,14133,14295,15440,
26252,14385,4460,18391,28091,4715,
26253,81,948,1169,1743,1796,
26263,8005,9878,10210,10451,22807,
26282,4103,11934,17586,20151,23858,
26286,1,29,152,468,549,
26287,10042,
26322,34195,18053,9390,27662,13540,
26325,4108,4424,18966,23645,26857,
26330,1832,4419,8035,8292,10841,
26352,26461,21863,4930,7090,7990,
26374,10893,18984,21606,34385,27042,
26414,28221,10318,33700,20955,
26452,4908,31899,2191,1844,17812,
26461,1832,4419,8035,8292,10841,
26463,7199,4823,10001,13365,16168,
26472,13730,30262,27326,28705,9055,
26491,1,29,152,549,1153,
26512,1,29,152,549,1153,
26520,6292,8696,14718,25689,1964,
26540,25426,654,2734,29098,29189,
26552,16053,25943,8901,18513,20921,
26566,612,705,1170,2429,2823,
26592,6625,25477,28611,30426,16942,
26596,8358,9401,11897,16616,28858,
26599,28573,
26608,32433,
26621,167,2556,3103,3151,3170,
26630,1,29,152,1153,1222,
26632,5563,6372,7069,7731,12764,
26643,33726,221,22312,28488,18275,
26666,15385,35855,28221,12370,10224,
26675,14218,19243,19697,23086,6376,
26712,1407,1748,3035,5824,6258,
26744,7626,18169,21558,22990,33979,
26769,1,29,152,468,549,
26786,17831,20081,21608,27710,32581,
26808,14420,6727,13236,6712,654,
26843,20460,30084,3857,10823,21182,
26865,32735,10292,9265,35504,31390,
26872,35176,17801,23245,22368,26049,
26893,8505,17128,34041,2120,36097,
26902,30239,4667,33653,4502,341,
26903,323,8312,17584,20900,24064,
26927,18082,35539,34086,7311,26936,
26936,23736,35053,8514,11879,18751,
26963,376,1182,1817,2000,3484,
26974,4,14,18,509,570,
26977,1832,4419,8035,8292,10841,
26986,25588,32599,3996,11983,22589,
26996,1603,2121,8358,8928,9401,
27002,290,2451,2634,3265,5700,
27004,2388,3570,5404,7039,12028,
27010,18420,23415,9413,
27039,474,1057,2439,2677,3892,
27045,16015,31496,36106,10384,21568,
27073,35031,
27083,29129,3638,6181,7095,23321,
27094,33653,23563,32313,8232,8944,
27112,14538,22033,2959,9152,20433,
27114,8145,1810,3799,4445,10314,
27116,1817,15723,376,1406,2000,
27122,32649,1197,2254,2616,4579,
27125,2182,3410,7462,10390,11039,
27137,12321,3996,11983,10390,11039,
27156,906,1960,3128,5375,7934,
27160,15261,16372,22938,12364,15617,
